clip	duration[ms]
common_voice_ko_36880388.mp3	5760
common_voice_ko_36525119.mp3	6696
common_voice_ko_41742970.mp3	3780
common_voice_ko_42600843.mp3	3096
common_voice_ko_38998651.mp3	5364
common_voice_ko_39744822.mp3	5256
common_voice_ko_42600840.mp3	6048
common_voice_ko_36880063.mp3	5328
common_voice_ko_38203274.mp3	3888
common_voice_ko_39038397.mp3	4104
common_voice_ko_39082115.mp3	4392
common_voice_ko_41697953.mp3	8856
common_voice_ko_40548946.mp3	3096
common_voice_ko_36525292.mp3	6012
common_voice_ko_41668844.mp3	7236
common_voice_ko_35969180.mp3	5616
common_voice_ko_41869384.mp3	3564
common_voice_ko_36880182.mp3	5796
common_voice_ko_41105347.mp3	6372
common_voice_ko_36838377.mp3	6480
common_voice_ko_41742832.mp3	7776
common_voice_ko_41595438.mp3	1764
common_voice_ko_36899458.mp3	6696
common_voice_ko_39744742.mp3	6156
common_voice_ko_40370298.mp3	7128
common_voice_ko_36800763.mp3	5220
common_voice_ko_41761805.mp3	3996
common_voice_ko_41697924.mp3	2916
common_voice_ko_36880420.mp3	4140
common_voice_ko_36549628.mp3	6336
common_voice_ko_36835727.mp3	5400
common_voice_ko_41704540.mp3	2160
common_voice_ko_35890945.mp3	5472
common_voice_ko_36800749.mp3	5220
common_voice_ko_39161206.mp3	9720
common_voice_ko_37195221.mp3	5004
common_voice_ko_39968155.mp3	6048
common_voice_ko_41799582.mp3	4752
common_voice_ko_39853485.mp3	3528
common_voice_ko_41342394.mp3	3276
common_voice_ko_41664519.mp3	2520
common_voice_ko_36984598.mp3	10044
common_voice_ko_39082225.mp3	5328
common_voice_ko_41796931.mp3	2268
common_voice_ko_40623840.mp3	3060
common_voice_ko_35970011.mp3	8784
common_voice_ko_41742996.mp3	4536
common_voice_ko_38203463.mp3	5436
common_voice_ko_42135446.mp3	3276
common_voice_ko_36880048.mp3	6228
common_voice_ko_35850784.mp3	4176
common_voice_ko_35969447.mp3	8100
common_voice_ko_36545236.mp3	4392
common_voice_ko_40482207.mp3	5688
common_voice_ko_36314572.mp3	3528
common_voice_ko_38203530.mp3	3420
common_voice_ko_39082425.mp3	5112
common_voice_ko_40495437.mp3	3276
common_voice_ko_35971562.mp3	8964
common_voice_ko_41742835.mp3	5616
common_voice_ko_41667961.mp3	2160
common_voice_ko_36549592.mp3	8028
common_voice_ko_42437057.mp3	4932
common_voice_ko_39038391.mp3	5580
common_voice_ko_39476372.mp3	3996
common_voice_ko_40495406.mp3	2052
common_voice_ko_35971339.mp3	6480
common_voice_ko_35904811.mp3	6156
common_voice_ko_40066834.mp3	5328
common_voice_ko_41595638.mp3	2376
common_voice_ko_35969444.mp3	8280
common_voice_ko_36524812.mp3	2988
common_voice_ko_39745125.mp3	4500
common_voice_ko_40495304.mp3	1836
common_voice_ko_39082309.mp3	6336
common_voice_ko_41797682.mp3	5256
common_voice_ko_36899480.mp3	6012
common_voice_ko_41704541.mp3	1836
common_voice_ko_40549474.mp3	2160
common_voice_ko_41704598.mp3	2412
common_voice_ko_37211914.mp3	2340
common_voice_ko_41704596.mp3	2448
common_voice_ko_41667860.mp3	4860
common_voice_ko_38383608.mp3	3528
common_voice_ko_39744986.mp3	5760
common_voice_ko_36899375.mp3	6552
common_voice_ko_41684727.mp3	3816
common_voice_ko_41667939.mp3	4320
common_voice_ko_36880123.mp3	3816
common_voice_ko_41595435.mp3	1836
common_voice_ko_36549647.mp3	2556
common_voice_ko_41704549.mp3	2772
common_voice_ko_35969129.mp3	7812
common_voice_ko_36549613.mp3	2988
common_voice_ko_39038074.mp3	3996
common_voice_ko_36880423.mp3	6768
common_voice_ko_36880121.mp3	4500
common_voice_ko_36899447.mp3	6048
common_voice_ko_36880304.mp3	4068
common_voice_ko_35845872.mp3	3960
common_voice_ko_36899336.mp3	9720
common_voice_ko_36838397.mp3	5508
common_voice_ko_41664460.mp3	2412
common_voice_ko_36880196.mp3	5328
common_voice_ko_41342359.mp3	5688
common_voice_ko_40549059.mp3	3996
common_voice_ko_36890268.mp3	4428
common_voice_ko_37625776.mp3	6336
common_voice_ko_36552128.mp3	5328
common_voice_ko_38203580.mp3	3708
common_voice_ko_39082152.mp3	2916
common_voice_ko_36880055.mp3	6840
common_voice_ko_41664452.mp3	2736
common_voice_ko_36525165.mp3	5832
common_voice_ko_39046867.mp3	4968
common_voice_ko_38203216.mp3	8316
common_voice_ko_41869308.mp3	8028
common_voice_ko_40095633.mp3	4356
common_voice_ko_38203594.mp3	2808
common_voice_ko_42507008.mp3	5760
common_voice_ko_36455842.mp3	4716
common_voice_ko_41528279.mp3	2160
common_voice_ko_39744740.mp3	5508
common_voice_ko_39476324.mp3	9756
common_voice_ko_35846581.mp3	2376
common_voice_ko_38998586.mp3	2628
common_voice_ko_35923258.mp3	2952
common_voice_ko_37212038.mp3	7740
common_voice_ko_36416349.mp3	6048
common_voice_ko_41664494.mp3	3168
common_voice_ko_35846577.mp3	5760
common_voice_ko_35866060.mp3	3636
common_voice_ko_41668918.mp3	3456
common_voice_ko_40952185.mp3	8100
common_voice_ko_41665037.mp3	2736
common_voice_ko_35848033.mp3	7380
common_voice_ko_36880125.mp3	5580
common_voice_ko_41668890.mp3	2052
common_voice_ko_39744939.mp3	8100
common_voice_ko_36455841.mp3	6588
common_voice_ko_37451137.mp3	3420
common_voice_ko_35890942.mp3	8064
common_voice_ko_38383625.mp3	6768
common_voice_ko_39038072.mp3	3816
common_voice_ko_41342331.mp3	5508
common_voice_ko_39745228.mp3	6408
common_voice_ko_35923128.mp3	4068
common_voice_ko_40495323.mp3	7092
common_voice_ko_35845958.mp3	7200
common_voice_ko_41036235.mp3	6948
common_voice_ko_40057467.mp3	105516
common_voice_ko_36880214.mp3	7920
common_voice_ko_39081982.mp3	5508
common_voice_ko_38552847.mp3	4428
common_voice_ko_35866053.mp3	6768
common_voice_ko_35852122.mp3	3888
common_voice_ko_35905468.mp3	5148
common_voice_ko_39745087.mp3	5616
common_voice_ko_37195192.mp3	3996
common_voice_ko_35850837.mp3	4860
common_voice_ko_40612789.mp3	3348
common_voice_ko_36838358.mp3	3780
common_voice_ko_38998418.mp3	4356
common_voice_ko_36985141.mp3	9612
common_voice_ko_35848355.mp3	9720
common_voice_ko_35969616.mp3	5508
common_voice_ko_41668864.mp3	3420
common_voice_ko_36880166.mp3	2520
common_voice_ko_40620849.mp3	2340
common_voice_ko_42135154.mp3	9036
common_voice_ko_41665045.mp3	7308
common_voice_ko_38998715.mp3	3528
common_voice_ko_36802410.mp3	3096
common_voice_ko_41595662.mp3	2628
common_voice_ko_42609621.mp3	6696
common_voice_ko_41683939.mp3	2088
common_voice_ko_42437044.mp3	3096
common_voice_ko_36549645.mp3	9108
common_voice_ko_35965277.mp3	6228
common_voice_ko_41683740.mp3	10008
common_voice_ko_39082504.mp3	4068
common_voice_ko_39744743.mp3	8856
common_voice_ko_41697942.mp3	7128
common_voice_ko_41799812.mp3	2844
common_voice_ko_41667885.mp3	7200
common_voice_ko_36524920.mp3	10044
common_voice_ko_35845840.mp3	6300
common_voice_ko_40861010.mp3	5724
common_voice_ko_37195201.mp3	4716
common_voice_ko_41667948.mp3	2160
common_voice_ko_39082238.mp3	4464
common_voice_ko_38203438.mp3	3708
common_voice_ko_39046915.mp3	4572
common_voice_ko_39809160.mp3	4680
common_voice_ko_36524778.mp3	7452
common_voice_ko_39038046.mp3	4860
common_voice_ko_40057465.mp3	7416
common_voice_ko_41704611.mp3	2448
common_voice_ko_41742870.mp3	5220
common_voice_ko_38998471.mp3	4500
common_voice_ko_36438705.mp3	6408
common_voice_ko_38203249.mp3	5580
common_voice_ko_41797011.mp3	3600
common_voice_ko_41664474.mp3	6552
common_voice_ko_41797795.mp3	2340
common_voice_ko_41310011.mp3	3636
common_voice_ko_38203231.mp3	7668
common_voice_ko_39968148.mp3	6732
common_voice_ko_39853476.mp3	3960
common_voice_ko_41664520.mp3	4500
common_voice_ko_40370295.mp3	8028
common_voice_ko_40669643.mp3	3996
common_voice_ko_36880160.mp3	6120
common_voice_ko_41797748.mp3	4428
common_voice_ko_36545192.mp3	6588
common_voice_ko_36802525.mp3	3996
common_voice_ko_36899486.mp3	7920
common_voice_ko_39006721.mp3	5940
common_voice_ko_41668874.mp3	2988
common_voice_ko_41799736.mp3	5400
common_voice_ko_42437052.mp3	2448
common_voice_ko_36880240.mp3	5976
common_voice_ko_39745081.mp3	5328
common_voice_ko_36899424.mp3	6912
common_voice_ko_37597042.mp3	4680
common_voice_ko_40549435.mp3	2448
common_voice_ko_41916884.mp3	4680
common_voice_ko_41036304.mp3	3312
common_voice_ko_39769915.mp3	4824
common_voice_ko_40669662.mp3	3816
common_voice_ko_41664514.mp3	5328
common_voice_ko_41665057.mp3	12708
common_voice_ko_36838372.mp3	6516
common_voice_ko_40612786.mp3	3060
common_voice_ko_39082089.mp3	6120
common_voice_ko_41664454.mp3	2268
common_voice_ko_40370293.mp3	4500
common_voice_ko_36880112.mp3	5076
common_voice_ko_41797595.mp3	4428
common_voice_ko_38383614.mp3	7236
common_voice_ko_39968164.mp3	7020
common_voice_ko_38998710.mp3	5436
common_voice_ko_41742800.mp3	5400
common_voice_ko_41667947.mp3	1836
common_voice_ko_37195190.mp3	6516
common_voice_ko_40206470.mp3	3528
common_voice_ko_36838361.mp3	5436
common_voice_ko_36880151.mp3	3060
common_voice_ko_35973063.mp3	5868
common_voice_ko_39968168.mp3	6084
common_voice_ko_39968159.mp3	6768
common_voice_ko_36890267.mp3	6228
common_voice_ko_35892128.mp3	9540
common_voice_ko_38998585.mp3	4392
common_voice_ko_36880367.mp3	5796
common_voice_ko_41742817.mp3	2916
common_voice_ko_41742907.mp3	5220
common_voice_ko_42437050.mp3	2988
common_voice_ko_41797659.mp3	4320
common_voice_ko_35891643.mp3	10332
common_voice_ko_38203217.mp3	4680
common_voice_ko_42600844.mp3	2088
common_voice_ko_35905471.mp3	4140
common_voice_ko_36899489.mp3	10152
common_voice_ko_40206468.mp3	10152
common_voice_ko_40672725.mp3	5688
common_voice_ko_35969659.mp3	8136
common_voice_ko_35848523.mp3	6228
common_voice_ko_36524891.mp3	5364
common_voice_ko_41797302.mp3	2736
common_voice_ko_39571269.mp3	5400
common_voice_ko_41664441.mp3	2772
common_voice_ko_36802490.mp3	5436
common_voice_ko_36890352.mp3	4032
common_voice_ko_41742833.mp3	6480
common_voice_ko_41704593.mp3	2628
common_voice_ko_40669642.mp3	3528
common_voice_ko_36899427.mp3	9180
common_voice_ko_36880402.mp3	7488
common_voice_ko_36890361.mp3	6048
common_voice_ko_38203413.mp3	3888
common_voice_ko_39745042.mp3	4500
common_voice_ko_41742850.mp3	2268
common_voice_ko_36396941.mp3	5688
common_voice_ko_36880114.mp3	3816
common_voice_ko_38998524.mp3	6120
common_voice_ko_35971401.mp3	8604
common_voice_ko_39745015.mp3	6696
common_voice_ko_40620768.mp3	5436
common_voice_ko_41742972.mp3	3528
common_voice_ko_36525134.mp3	5004
common_voice_ko_41668913.mp3	3708
common_voice_ko_39853501.mp3	3096
common_voice_ko_41665403.mp3	6336
common_voice_ko_41664540.mp3	3816
common_voice_ko_39809140.mp3	3528
common_voice_ko_41704575.mp3	1728
common_voice_ko_39082060.mp3	4752
common_voice_ko_41342282.mp3	3528
common_voice_ko_35904816.mp3	7416
common_voice_ko_36545189.mp3	7848
common_voice_ko_41595429.mp3	2088
common_voice_ko_39744796.mp3	7236
common_voice_ko_36880315.mp3	7020
common_voice_ko_36326828.mp3	8100
common_voice_ko_36985030.mp3	5940
common_voice_ko_36314576.mp3	5508
common_voice_ko_41869311.mp3	8712
common_voice_ko_41665011.mp3	4176
common_voice_ko_36880129.mp3	7020
common_voice_ko_35905473.mp3	4356
common_voice_ko_36545272.mp3	5292
common_voice_ko_39046785.mp3	3564
common_voice_ko_35971403.mp3	5580
common_voice_ko_41668880.mp3	2340
common_voice_ko_36984631.mp3	6084
common_voice_ko_41667899.mp3	4140
common_voice_ko_40495382.mp3	5940
common_voice_ko_40549472.mp3	5688
common_voice_ko_41742755.mp3	6228
common_voice_ko_37018709.mp3	3708
common_voice_ko_39046869.mp3	2412
common_voice_ko_37451139.mp3	6696
common_voice_ko_42194377.mp3	4860
common_voice_ko_35845989.mp3	6516
common_voice_ko_39744861.mp3	3456
common_voice_ko_41704552.mp3	2052
common_voice_ko_42437056.mp3	3312
common_voice_ko_39082125.mp3	4680
common_voice_ko_36525305.mp3	8136
common_voice_ko_41698130.mp3	2196
common_voice_ko_41667949.mp3	2988
common_voice_ko_40946311.mp3	2916
common_voice_ko_35965273.mp3	7416
common_voice_ko_36985020.mp3	8640
common_voice_ko_36549606.mp3	3420
common_voice_ko_41683743.mp3	2700
common_voice_ko_42135239.mp3	7848
common_voice_ko_36880221.mp3	6480
common_voice_ko_35846641.mp3	2916
common_voice_ko_36984994.mp3	5328
common_voice_ko_42246369.mp3	3636
common_voice_ko_39813695.mp3	5976
common_voice_ko_42194390.mp3	4968
common_voice_ko_41698118.mp3	8388
common_voice_ko_41664497.mp3	5544
common_voice_ko_41665028.mp3	3456
common_voice_ko_41342391.mp3	7776
common_voice_ko_38998689.mp3	6660
common_voice_ko_41665053.mp3	6840
common_voice_ko_41670898.mp3	6408
common_voice_ko_39910916.mp3	6912
common_voice_ko_40620759.mp3	3060
common_voice_ko_36549584.mp3	4176
common_voice_ko_38203566.mp3	7488
common_voice_ko_41664450.mp3	2880
common_voice_ko_41796615.mp3	6228
common_voice_ko_42605329.mp3	6552
common_voice_ko_36545224.mp3	4752
common_voice_ko_38998446.mp3	5148
common_voice_ko_39082055.mp3	5616
common_voice_ko_35850520.mp3	6120
common_voice_ko_41595389.mp3	2772
common_voice_ko_36314677.mp3	3240
common_voice_ko_41667875.mp3	4608
common_voice_ko_41665079.mp3	2268
common_voice_ko_39595862.mp3	9684
common_voice_ko_35844525.mp3	8280
common_voice_ko_42135423.mp3	3168
common_voice_ko_41698325.mp3	13320
common_voice_ko_36524853.mp3	5184
common_voice_ko_36524775.mp3	4500
common_voice_ko_41664467.mp3	5616
common_voice_ko_38203363.mp3	4788
common_voice_ko_38203360.mp3	3060
common_voice_ko_40549567.mp3	3564
common_voice_ko_41697891.mp3	7668
common_voice_ko_37211940.mp3	4320
common_voice_ko_35844396.mp3	6552
common_voice_ko_42135474.mp3	3780
common_voice_ko_35845685.mp3	4608
common_voice_ko_35845420.mp3	9036
common_voice_ko_41799468.mp3	4716
common_voice_ko_36880212.mp3	3240
common_voice_ko_41664447.mp3	2736
common_voice_ko_36880227.mp3	3528
common_voice_ko_41869398.mp3	8064
common_voice_ko_36525312.mp3	4464
common_voice_ko_35850370.mp3	5580
common_voice_ko_35890843.mp3	8388
common_voice_ko_36394271.mp3	6696
common_voice_ko_42437049.mp3	4284
common_voice_ko_36984542.mp3	7344
common_voice_ko_35971320.mp3	5940
common_voice_ko_36880190.mp3	3816
common_voice_ko_41665912.mp3	4248
common_voice_ko_36545202.mp3	4896
common_voice_ko_35891349.mp3	7488
common_voice_ko_39744843.mp3	3168
common_voice_ko_35844523.mp3	7920
common_voice_ko_38998652.mp3	6984
common_voice_ko_42194374.mp3	6300
common_voice_ko_40277593.mp3	3132
common_voice_ko_36984541.mp3	6336
common_voice_ko_41704592.mp3	2196
common_voice_ko_35891712.mp3	8784
common_voice_ko_41799501.mp3	2304
common_voice_ko_36524906.mp3	7488
common_voice_ko_41742893.mp3	5688
common_voice_ko_35848550.mp3	6408
common_voice_ko_37378955.mp3	5796
common_voice_ko_41595329.mp3	2016
common_voice_ko_35972062.mp3	9900
common_voice_ko_38257688.mp3	4176
common_voice_ko_36880168.mp3	3996
common_voice_ko_40549031.mp3	5076
common_voice_ko_41698022.mp3	2700
common_voice_ko_40901305.mp3	2448
common_voice_ko_37195157.mp3	3744
common_voice_ko_37195163.mp3	5040
common_voice_ko_35848036.mp3	9756
common_voice_ko_41704584.mp3	2484
common_voice_ko_39595861.mp3	7956
common_voice_ko_39046909.mp3	2520
common_voice_ko_39082082.mp3	4500
common_voice_ko_41797629.mp3	3456
common_voice_ko_41761743.mp3	2988
common_voice_ko_36880298.mp3	5436
common_voice_ko_35904815.mp3	6948
common_voice_ko_39082223.mp3	5436
common_voice_ko_36394268.mp3	6840
common_voice_ko_36880275.mp3	5760
common_voice_ko_39744862.mp3	3960
common_voice_ko_35972005.mp3	2160
common_voice_ko_39046694.mp3	4248
common_voice_ko_35850422.mp3	3960
common_voice_ko_41698276.mp3	7848
common_voice_ko_41310015.mp3	5400
common_voice_ko_35969821.mp3	10260
common_voice_ko_40549614.mp3	2448
common_voice_ko_35969104.mp3	5040
common_voice_ko_41761924.mp3	5760
common_voice_ko_36880229.mp3	5508
common_voice_ko_37604564.mp3	8820
common_voice_ko_36455824.mp3	7596
common_voice_ko_36890767.mp3	3024
common_voice_ko_41036355.mp3	2340
common_voice_ko_39082091.mp3	2736
common_voice_ko_35970995.mp3	5112
common_voice_ko_40623842.mp3	5940
common_voice_ko_42603294.mp3	7344
common_voice_ko_38085865.mp3	6156
common_voice_ko_37805962.mp3	3600
common_voice_ko_41036358.mp3	6192
common_voice_ko_41742967.mp3	3600
common_voice_ko_36458011.mp3	7020
common_voice_ko_41761904.mp3	5976
common_voice_ko_41797427.mp3	2988
common_voice_ko_35850368.mp3	8208
common_voice_ko_36984989.mp3	6192
common_voice_ko_37159805.mp3	3168
common_voice_ko_41797627.mp3	2916
common_voice_ko_41668859.mp3	4680
common_voice_ko_39910911.mp3	7488
common_voice_ko_41742820.mp3	8136
common_voice_ko_36890610.mp3	7416
common_voice_ko_35844229.mp3	6624
common_voice_ko_37211921.mp3	5328
common_voice_ko_39082032.mp3	5256
common_voice_ko_36524980.mp3	9360
common_voice_ko_36899356.mp3	8316
common_voice_ko_41761597.mp3	6660
common_voice_ko_36880307.mp3	4536
common_voice_ko_39476357.mp3	5688
common_voice_ko_39082485.mp3	6084
common_voice_ko_41742819.mp3	2448
common_voice_ko_35891102.mp3	8316
common_voice_ko_41742928.mp3	5400
common_voice_ko_36524263.mp3	9828
common_voice_ko_39476327.mp3	4428
common_voice_ko_41797779.mp3	3348
common_voice_ko_40620776.mp3	2160
common_voice_ko_39046705.mp3	4176
common_voice_ko_42135236.mp3	2988
common_voice_ko_41684728.mp3	1908
common_voice_ko_35923255.mp3	4428
common_voice_ko_35971953.mp3	3276
common_voice_ko_39082339.mp3	5436
common_voice_ko_37018721.mp3	6408
common_voice_ko_36474949.mp3	6696
common_voice_ko_38998529.mp3	4068
common_voice_ko_39765459.mp3	6120
common_voice_ko_35970606.mp3	10260
common_voice_ko_40620775.mp3	6444
common_voice_ko_39038093.mp3	4464
common_voice_ko_39818905.mp3	4104
common_voice_ko_41797598.mp3	2160
common_voice_ko_36314584.mp3	3060
common_voice_ko_37625778.mp3	7272
common_voice_ko_41595467.mp3	1692
common_voice_ko_35971340.mp3	8640
common_voice_ko_41797714.mp3	3240
common_voice_ko_35922966.mp3	4680
common_voice_ko_35845874.mp3	4680
common_voice_ko_35844571.mp3	7524
common_voice_ko_41664501.mp3	5724
common_voice_ko_42135426.mp3	1836
common_voice_ko_35969818.mp3	10332
common_voice_ko_39038142.mp3	6336
common_voice_ko_41704594.mp3	2304
common_voice_ko_39910917.mp3	6408
common_voice_ko_38998780.mp3	4068
common_voice_ko_36880067.mp3	7776
common_voice_ko_35890811.mp3	9972
common_voice_ko_41667832.mp3	7848
common_voice_ko_41341786.mp3	3780
common_voice_ko_41684687.mp3	3600
common_voice_ko_40206113.mp3	7740
common_voice_ko_37211928.mp3	3960
common_voice_ko_41668920.mp3	3960
common_voice_ko_41799529.mp3	3096
common_voice_ko_36838380.mp3	2700
common_voice_ko_36984602.mp3	8244
common_voice_ko_38383615.mp3	6048
common_voice_ko_35890636.mp3	8820
common_voice_ko_41762052.mp3	6408
common_voice_ko_41664535.mp3	3924
common_voice_ko_39082363.mp3	6588
common_voice_ko_35971275.mp3	6912
common_voice_ko_41704544.mp3	2340
common_voice_ko_36458009.mp3	6300
common_voice_ko_36545255.mp3	3600
common_voice_ko_39744927.mp3	5940
common_voice_ko_41074526.mp3	3204
common_voice_ko_39082132.mp3	3564
common_voice_ko_41036354.mp3	6516
common_voice_ko_40066837.mp3	3456
common_voice_ko_38998713.mp3	5760
common_voice_ko_36524983.mp3	8568
common_voice_ko_39832627.mp3	6408
common_voice_ko_39038400.mp3	5328
common_voice_ko_41668895.mp3	4032
common_voice_ko_41665074.mp3	9216
common_voice_ko_41797763.mp3	3348
common_voice_ko_41697952.mp3	5220
common_voice_ko_37008626.mp3	9036
common_voice_ko_37211934.mp3	6156
common_voice_ko_41869417.mp3	2736
common_voice_ko_40549124.mp3	4068
common_voice_ko_41667958.mp3	3348
common_voice_ko_41665072.mp3	9648
common_voice_ko_35847674.mp3	4968
common_voice_ko_40066831.mp3	3852
common_voice_ko_40214614.mp3	2520
common_voice_ko_40549155.mp3	6156
common_voice_ko_41742995.mp3	3528
common_voice_ko_36438713.mp3	4536
common_voice_ko_36314592.mp3	3168
common_voice_ko_39818862.mp3	5436
common_voice_ko_36880139.mp3	5256
common_voice_ko_41667945.mp3	2016
common_voice_ko_40901297.mp3	1908
common_voice_ko_39853486.mp3	4680
common_voice_ko_35923268.mp3	3456
common_voice_ko_41665906.mp3	2088
common_voice_ko_37211936.mp3	5580
common_voice_ko_36314569.mp3	6768
common_voice_ko_41704533.mp3	2772
common_voice_ko_35972591.mp3	8928
common_voice_ko_35890946.mp3	10404
common_voice_ko_41704628.mp3	1980
common_voice_ko_37253547.mp3	7848
common_voice_ko_39745167.mp3	7920
common_voice_ko_36890364.mp3	6876
common_voice_ko_36314607.mp3	3420
common_voice_ko_36985071.mp3	8568
common_voice_ko_35922967.mp3	3960
common_voice_ko_39818877.mp3	3600
common_voice_ko_36899456.mp3	5760
common_voice_ko_41036283.mp3	2448
common_voice_ko_37247556.mp3	9576
common_voice_ko_39082239.mp3	4356
common_voice_ko_36314653.mp3	6480
common_voice_ko_37638446.mp3	5436
common_voice_ko_36984632.mp3	6300
common_voice_ko_41683938.mp3	5508
common_voice_ko_36314696.mp3	4500
common_voice_ko_36880264.mp3	5256
common_voice_ko_37211942.mp3	5328
common_voice_ko_39038028.mp3	4500
common_voice_ko_35972881.mp3	4464
common_voice_ko_36524870.mp3	6696
common_voice_ko_35972590.mp3	8892
common_voice_ko_35890924.mp3	8928
common_voice_ko_39046413.mp3	4248
common_voice_ko_39942084.mp3	5148
common_voice_ko_41698021.mp3	5328
common_voice_ko_36396942.mp3	5220
common_voice_ko_41595445.mp3	1584
common_voice_ko_36802515.mp3	3780
common_voice_ko_35848499.mp3	9360
common_voice_ko_35923275.mp3	4248
common_voice_ko_35905260.mp3	7308
common_voice_ko_36899426.mp3	6156
common_voice_ko_42194383.mp3	6696
common_voice_ko_35890728.mp3	9684
common_voice_ko_39744903.mp3	6408
common_voice_ko_39623365.mp3	8136
common_voice_ko_39161214.mp3	7668
common_voice_ko_38998490.mp3	4932
common_voice_ko_35891026.mp3	6984
common_voice_ko_41797774.mp3	2160
common_voice_ko_36880178.mp3	5796
common_voice_ko_37159834.mp3	8856
common_voice_ko_36890284.mp3	4968
common_voice_ko_39161648.mp3	6156
common_voice_ko_37211922.mp3	6228
common_voice_ko_39082169.mp3	5076
common_voice_ko_39082062.mp3	6012
common_voice_ko_36985085.mp3	7380
common_voice_ko_41742966.mp3	3168
common_voice_ko_41036357.mp3	11772
common_voice_ko_35887288.mp3	3168
common_voice_ko_41742874.mp3	3780
common_voice_ko_36802488.mp3	4356
common_voice_ko_41664522.mp3	4716
common_voice_ko_39744840.mp3	6336
common_voice_ko_35923174.mp3	5256
common_voice_ko_35904871.mp3	8928
common_voice_ko_41664493.mp3	4932
common_voice_ko_41869377.mp3	5148
common_voice_ko_41697986.mp3	7668
common_voice_ko_39081927.mp3	3708
common_voice_ko_35846189.mp3	4500
common_voice_ko_39745149.mp3	6408
common_voice_ko_36524929.mp3	6084
common_voice_ko_39968138.mp3	7236
common_voice_ko_41797684.mp3	4860
common_voice_ko_41683774.mp3	3348
common_voice_ko_36899335.mp3	4104
common_voice_ko_40672723.mp3	4788
common_voice_ko_36455843.mp3	3708
common_voice_ko_41670988.mp3	4788
common_voice_ko_36394266.mp3	6156
common_voice_ko_39082503.mp3	4932
common_voice_ko_36525169.mp3	6516
common_voice_ko_38998600.mp3	6804
common_voice_ko_41595425.mp3	2448
common_voice_ko_38998740.mp3	4572
common_voice_ko_40548928.mp3	8748
common_voice_ko_35844292.mp3	6624
common_voice_ko_39595943.mp3	8712
common_voice_ko_37195176.mp3	6264
common_voice_ko_38203593.mp3	4716
common_voice_ko_36880179.mp3	2016
common_voice_ko_41665002.mp3	12060
common_voice_ko_35970763.mp3	8676
common_voice_ko_36525298.mp3	3744
common_voice_ko_41797260.mp3	3960
common_voice_ko_36985022.mp3	3456
common_voice_ko_41667658.mp3	3888
common_voice_ko_35890884.mp3	7776
common_voice_ko_41105399.mp3	1980
common_voice_ko_37211974.mp3	4356
common_voice_ko_37444315.mp3	8640
common_voice_ko_35890729.mp3	9468
common_voice_ko_36899474.mp3	10368
common_voice_ko_39038190.mp3	7848
common_voice_ko_41668915.mp3	4644
common_voice_ko_41697940.mp3	5220
common_voice_ko_40612777.mp3	7524
common_voice_ko_41799526.mp3	3132
common_voice_ko_41667893.mp3	7200
common_voice_ko_36899351.mp3	3996
common_voice_ko_36880324.mp3	3528
common_voice_ko_41683973.mp3	7380
common_voice_ko_35852207.mp3	3456
common_voice_ko_41799445.mp3	2916
common_voice_ko_39476344.mp3	8496
common_voice_ko_40549075.mp3	2628
common_voice_ko_41036333.mp3	5796
common_voice_ko_36880299.mp3	3276
common_voice_ko_35923172.mp3	4356
common_voice_ko_36880365.mp3	5760
common_voice_ko_39968150.mp3	7272
common_voice_ko_35923284.mp3	4320
common_voice_ko_38203262.mp3	6660
common_voice_ko_36396940.mp3	7776
common_voice_ko_39627486.mp3	4860
common_voice_ko_41869389.mp3	5076
common_voice_ko_41797341.mp3	2988
common_voice_ko_39744794.mp3	5976
common_voice_ko_41797632.mp3	3780
common_voice_ko_42135216.mp3	8496
common_voice_ko_41683755.mp3	2736
common_voice_ko_39046788.mp3	2592
common_voice_ko_35969919.mp3	9324
common_voice_ko_39745090.mp3	3636
common_voice_ko_37450869.mp3	7416
common_voice_ko_41869375.mp3	6552
common_voice_ko_42437039.mp3	4500
common_voice_ko_35965294.mp3	6660
common_voice_ko_35892166.mp3	6120
common_voice_ko_36838374.mp3	5616
common_voice_ko_41668882.mp3	5868
common_voice_ko_41742876.mp3	6516
common_voice_ko_35850780.mp3	4968
common_voice_ko_36549644.mp3	6300
common_voice_ko_39744834.mp3	4968
common_voice_ko_36880074.mp3	3996
common_voice_ko_35846397.mp3	4176
common_voice_ko_42135447.mp3	2016
common_voice_ko_41595402.mp3	2556
common_voice_ko_36899478.mp3	10044
common_voice_ko_37450870.mp3	2160
common_voice_ko_35850782.mp3	4536
common_voice_ko_40482196.mp3	5940
common_voice_ko_40425528.mp3	8640
common_voice_ko_41074505.mp3	6120
common_voice_ko_39744885.mp3	5076
common_voice_ko_35923220.mp3	5832
common_voice_ko_36880252.mp3	3348
common_voice_ko_41105396.mp3	2700
common_voice_ko_35905305.mp3	3528
common_voice_ko_35846034.mp3	6336
common_voice_ko_39082046.mp3	3672
common_voice_ko_40193099.mp3	2700
common_voice_ko_36880418.mp3	7380
common_voice_ko_41668908.mp3	2196
common_voice_ko_39745127.mp3	6048
common_voice_ko_36984578.mp3	6156
common_voice_ko_38203273.mp3	2736
common_voice_ko_38383611.mp3	7128
common_voice_ko_41742786.mp3	2880
common_voice_ko_41704612.mp3	2844
common_voice_ko_41595636.mp3	2448
